Issue.ID,Number.of.issue.solving.commits.found,Total.additions.made.to.fix.the.issue,Total.deletions.made.to.fix.the.issue,Total.changes.made.to.fix.the.issue,Commits..commit.hashcode..date.of.commit..commit.s.author..number.of.additions.made.by.the.commit..number.of.deletions.made.by.the.commit..number.of.total.changes.made.by.the.commit..approach.used.to.find.the.commit.
32416,1,4,0,4,"(0d08d8dc0b37019ee90a4b89301a8abfc4451492, 2019-09-11 17:12:56 +0800, Fangjun Kuang, 4, 0, 4, LINK)"
32487,1,177,34,211,"(144e0ebb1c9ede81886e215904a4e4598cd8b0b0, 2019-10-02 15:01:12 -0700, Philip Pham, 177, 34, 211, LINK)"
325,1,15,1,16,"(4f47c0d60f50b1dc4fc678e2939f153b3d78c690, 2019-12-19 12:16:19 -0800, A. Unique TensorFlower, 15, 1, 16, LINK)"
32501,1,20,14,34,"(38b748907e04fb212c1183b4999425d768de0233, 2019-09-17 12:00:15 -0700, Scott Zhu, 20, 14, 34, LINK)"
32543,1,65,38,103,"(2eb6dc0f2e7f5455d368c59c35458709eef03a55, 2019-09-25 11:48:45 -0700, Scott Zhu, 65, 38, 103, LINK)"
32570,1,21,15,36,"(4d011793076f6c62a560085b8fe03fbf732d67e6, 2019-09-25 13:58:00 -0700, Scott Zhu, 21, 15, 36, LINK)"
32586,1,44,3,47,"(df2b252fa380994cd9236cc56b06557bcf12a9d3, 2019-09-17 14:51:06 -0700, Scott Zhu, 44, 3, 47, LINK)"
32612,8,88,43,131,"(edc47aeb71857e1139ab4881288172a548f9ef7d, 2019-12-12 23:13:48 -0500, thierry, 1, 1, 2, LINK), (dcc27a65cf6217d87a8a3eb44002f622945524f3, 2019-12-12 22:51:30 -0500, thierry, 2, 2, 4, LINK), (8a386e14fd93d54c402a00780a278ee6ff54b100, 2019-12-12 22:48:57 -0500, thierry, 0, 1, 1, LINK), (2ac645274cb64dc3cdec8ff61a0403302d302862, 2019-12-12 22:44:12 -0500, thierry, 52, 25, 77, LINK), (3d8d6e47206423569fa4a70da0861f0fd305ecc4, 2019-11-17 18:36:42 -0500, Thierry Herrmann, 4, 0, 4, LINK), (939a02331bb446cdf8a75e1853fe0a5afde90576, 2019-11-12 23:32:01 -0500, Thierry Herrmann, 1, 1, 2, LINK), (66383a14e391fae8f93aad6ee2a3e1b6ada47621, 2019-11-12 23:16:22 -0500, Thierry Herrmann, 25, 10, 35, LINK), (702ed446cc404324dd13670edf2df59eb16cb6e3, 2019-10-11 00:09:52 -0400, Thierry Herrmann, 3, 3, 6, LINK)"
32755,1,3,2,5,"(9b5f9aabd84b0d1db782286143c560792d711449, 2019-10-03 21:33:53 -0700, Reed Wanderman-Milne, 3, 2, 5, LINK)"
3277,1,12,0,12,"(5d5db35ed2e9e90b95ab27f8b37898fd4543457f, 2016-07-12 15:12:36 -0800, A. Unique TensorFlower, 12, 0, 12, LINK)"
33,1,1451,221,1672,"(2c8d0dca978a246f54c506aae4587dbce5d3bcf0, 2017-02-21 11:00:19 -0800, Benoit Steiner, 1451, 221, 1672, LINK)"
33094,1,16,1,17,"(66b9b602af695fddb76c113d823d2fa4d0646c04, 2019-10-25 11:01:02 -0700, Katherine Wu, 16, 1, 17, LINK)"
331,2,16,14,30,"(147a847bb3ca178cb0b25574958637d1b62e7f53, 2020-01-23 17:10:22 -0800, Scott Zhu, 9, 7, 16, LINK), (5e8c497c7088be89befad457f4d5165286e0e203, 2019-12-20 09:43:34 -0800, Uday Bondhugula, 7, 7, 14, LINK)"
33148,1,92,18,110,"(4d582a660b4e84fb283eba598127ae40fdd8d1ed, 2020-07-13 21:17:33 -0700, Scott Zhu, 92, 18, 110, LINK)"
33253,1,12,4,16,"(a6b2ac1f3699921f915e146096bae13e745a544b, 2019-10-12 00:34:53 +0000, Yong Tang, 12, 4, 16, REGEX)"
33365,1,19,0,19,"(2ebc291f6a94163c49fc835d3afc93892e645e45, 2020-03-10 13:34:05 -0700, Reed Wanderman-Milne, 19, 0, 19, LINK)"
33383,2,34,6,40,"(4f5b9455c3fae482e1f0477ff664777778e9da02, 2019-10-31 15:08:00 +0000, Yong Tang, 13, 0, 13, REGEX), (8ad07e25b1bcd8e3b4e241147dd97e073b058941, 2019-10-31 15:05:42 +0000, Yong Tang, 21, 6, 27, REGEX)"
33394,2,10,0,10,"(f8f3e73781f1b9cd468db75473b35badfd861114, 2019-10-16 04:37:49 +0000, Yong Tang, 8, 0, 8, REGEX), (eebc5e7bf8e2113ee5417bbc03f61f4027ec981b, 2019-10-16 04:34:33 +0000, Yong Tang, 2, 0, 2, REGEX)"
33425,1,0,1,1,"(cb9319253d81374e6c9b0dc27c28fe8f5ba2ebb1, 2019-10-28 17:20:59 -0700, Akshay Modi, 0, 1, 1, LINK)"
33470,3,108,2,110,"(21a47c3dd60ccfed0d8b2038d8eed7694051b31d, 2019-11-05 10:25:48 -0800, Advait Jain, 0, 1, 1, LINK), (a9c1810fa1fccfc76bae2c450d12b039b879778c, 2019-10-23 11:05:44 -0700, Advait Jain, 107, 1, 108, LINK), (395c725e893ea6fd83ebb5f4f2242fefda569ee2, 2019-10-22 16:18:18 -0700, Advait Jain, 1, 0, 1, LINK)"
3348,1,326,73,399,"(74d0126d52b5227ff32d7aeba43144b4edb4be4e, 2017-05-15 14:18:46 -0700, A. Unique TensorFlower, 326, 73, 399, LINK)"
33516,2,16,6,22,"(711c179522916542d98347deb77663b864409544, 2019-11-21 10:09:43 -0800, Rachel Lim, 8, 3, 11, LINK), (c8ddf43b38326cae300f5da80ecae9103a7f1b8a, 2019-11-21 10:09:43 -0800, Rachel Lim, 8, 3, 11, LINK)"
33572,1,6,0,6,"(d8668d9e03b65c4a6d9ecb08e74b0b67798fbbab, 2019-11-22 09:15:47 -0800, Suharsh Sivakumar, 6, 0, 6, LINK)"
33614,1,33,9,42,"(dcefbf6db1febfce818a69f73c5513bc9d4a60f4, 2019-10-23 09:45:25 -0700, Scott Zhu, 33, 9, 42, LINK)"
3364,2,15121,4081,19202,"(2098b9abcf20d2c9694055bbfd6997bc00b73578, 2016-10-05 09:55:48 -0700, Yifei Feng, 14953, 3894, 18847, LINK), (d74cc130dd0ce5ecd1421ef126e4446f337a856c, 2016-10-04 07:41:44 -0800, A. Unique TensorFlower, 168, 187, 355, LINK)"
33724,1,134,19,153,"(eba45c548371e29cd141c32d367b582b9ca656be, 2020-01-24 05:01:37 -0800, Dan Moldovan, 134, 19, 153, LINK)"
33776,1,59,54,113,"(91bdf64a8b3778d70213446418b2a3d2d7a04a68, 2020-02-03 15:51:27 -0800, Scott Zhu, 59, 54, 113, LINK)"
33799,1,11,2,13,"(ea3063c929c69f738bf65bc99dad1159803e772f, 2019-11-03 19:52:04 +0000, Yong Tang, 11, 2, 13, REGEX)"
33852,1,6,1,7,"(f6a40276a1eaa472b25e87a6371310bc80e3fb56, 2019-10-31 17:14:59 -0700, Yifei Feng, 6, 1, 7, LINK)"
3388,1,8,1,9,"(90d964f3382faf30d291aa3fbdb509844e1f042a, 2017-03-15 16:19:56 -0800, Derek Murray, 8, 1, 9, LINK)"
33888,1,19,1,20,"(0e884391beabe2fadb6398b1fc5f48a9662c333c, 2020-01-28 15:48:35 -0800, A. Unique TensorFlower, 19, 1, 20, LINK)"
3389,1,54,49,103,"(d2e8a32971bfea647f1c703840ef9a09f728b3f2, 2018-02-16 09:26:14 -0800, Mark Daoust, 54, 49, 103, LINK)"
34020,1,8,0,8,"(53d244502fe0de438c939438d00e86f0409b2cb5, 2019-11-07 14:59:54 -0800, Andrew Audibert, 8, 0, 8, LINK)"
34055,1,17,7,24,"(7cea9a4edfd181771da97db944e89551b62195ce, 2019-11-18 16:49:06 -0800, Scott Zhu, 17, 7, 24, LINK)"
34082,2,126,38,164,"(eb7b125276ee8569cbb80b7fb3a7e75c49729677, 2019-11-12 02:00:24 -0800, sunway513, 124, 36, 160, LINK), (5b5c562241b4fa54c40d25ed2db5baf44c0fcf91, 2019-11-12 02:00:24 -0800, A. Unique TensorFlower, 2, 2, 4, LINK)"
34124,1,20,11,31,"(5006295cf7a20de9ef9087127569e9d58b28022d, 2019-11-11 23:28:14 +0530, Kaustubh Maske Patil, 20, 11, 31, LINK)"
34297,1,110,0,110,"(75af7b4750cd757cd82b32896eb98414e1b38898, 2019-11-21 14:24:05 -0800, Dan Moldovan, 110, 0, 110, LINK)"
34348,1,37,9,46,"(fdadd0e5e524df6488cd763c4ab7595d469ed1ef, 2019-11-18 23:04:25 +0530, nikochiko, 37, 9, 46, LINK)"
34363,3,83,0,83,"(426869b50f88fb3efccaa3553ec86ba1eedb6aa6, 2020-05-27 12:53:50 -0700, A. Unique TensorFlower, 14, 0, 14, LINK), (426869b50f88fb3efccaa3553ec86ba1eedb6aa6, 2020-05-27 12:53:50 -0700, A. Unique TensorFlower, 14, 0, 14, REGEX), (da3c1f4b01bc417d50adc2d0979b603baf859e44, 2020-04-14 16:15:29 +0000, Yong Tang, 55, 0, 55, REGEX)"
34701,1,7,4,11,"(c16614ef36b990ce9633e25aa00467ea4ce85844, 2019-12-02 10:50:10 -0800, Jared Duke, 7, 4, 11, LINK)"
34789,1,23,2,25,"(48b920246f9f06a645a9b864c39171c5b0c2c4ef, 2020-01-07 17:20:09 -0800, Scott Zhu, 23, 2, 25, LINK)"
34873,1,1,0,1,"(f48446d6d301d261f4fa7d73baa80e593e965abf, 2019-12-11 15:27:39 -0800, Juhyun Lee, 1, 0, 1, LINK)"
34905,3,87,15,102,"(5d28926aba5c40f6d6e9c7034c1f631b3e2cdcac, 2019-12-11 09:06:59 +0100, Milan Straka, 29, 5, 34, LINK), (846714eb4ec1a78b3ea2485ba1a0094c9363026b, 2019-12-11 09:06:59 +0100, Milan Straka, 29, 5, 34, LINK), (e08ae8459886595aafeec694a49fa8fd4bd23025, 2019-12-11 09:06:59 +0100, Milan Straka, 29, 5, 34, LINK)"
34907,2,6,2,8,"(c97b2206163ec6fda0eac77ef26b095be0d0651d, 2019-12-11 08:40:37 +0100, Milan Straka, 3, 1, 4, LINK), (f835a4a795f733e8b46d351ffc979df178ed584d, 2019-12-11 08:40:37 +0100, Milan Straka, 3, 1, 4, LINK)"
35,1,1451,221,1672,"(2c8d0dca978a246f54c506aae4587dbce5d3bcf0, 2017-02-21 11:00:19 -0800, Benoit Steiner, 1451, 221, 1672, LINK)"
35027,1,26,0,26,"(71d7f39d9c3667bd76bbc4d3e3d644b299ea8dc0, 2020-08-19 18:10:55 -0700, Reed Wanderman-Milne, 26, 0, 26, LINK)"
35100,1,18,22,40,"(b6edd34c5858ab0ab4380da774e7e2fd81a92da0, 2019-12-19 16:17:49 -0800, Jiri Simsa, 18, 22, 40, LINK)"
35115,1,104,76,180,"(57826bf39de534860fe7aa8316fccaecacd5aba0, 2019-12-19 12:44:39 -0800, Austin Anderson, 104, 76, 180, LINK)"
35117,1,9,1,10,"(7813cb00f35d6fc6d8ad8421021c1535f3e8c029, 2019-12-14 17:08:18 -0700, Stephan Uphoff, 9, 1, 10, LINK)"
35121,1,45,12,57,"(f757bda2e6ae7aec6d72c185a9efc35a352a30e9, 2019-12-19 19:28:16 -0700, Stephan Uphoff, 45, 12, 57, LINK)"
35306,1,35,68,103,"(74c9e141067c804bb9a5f94df9342d270cc01f75, 2020-02-19 16:05:05 -0800, Scott Zhu, 35, 68, 103, LINK)"
35335,1,106,4,110,"(c4ec9389364cb8d1bff451ab8baf55d25cabdd1f, 2020-01-23 10:32:43 -0800, Jiri Simsa, 106, 4, 110, LINK)"
35364,2,60,15,75,"(596afe01b74ed8775ee10a4550e8c0b8b985894b, 2019-12-26 15:43:47 -0800, Austin Anderson, 57, 15, 72, LINK), (bfe0d85ea045a32b628c7674bc47dc02bee16e48, 2019-12-26 14:23:17 -0800, Austin Anderson, 3, 0, 3, LINK)"
35379,1,18,2,20,"(cd6184047e9e497955c473b88387b54818ff23a0, 2019-12-26 17:54:56 -0800, Reed Wanderman-Milne, 18, 2, 20, LINK)"
35430,2,6,1,7,"(30b9cd8b6061bc36ad8f67cb872c690f37339680, 2020-01-19 15:06:43 +0000, Yong Tang, 5, 0, 5, REGEX), (42b4b376f5f184cd0ab52b25255808f70e321a1f, 2020-01-19 15:04:42 +0000, Yong Tang, 1, 1, 2, REGEX)"
35442,1,35,26,61,"(e0aa80f5f64db9b408d2b28bce85d71ed82633f7, 2020-01-31 15:57:39 -0800, Ran Chen, 35, 26, 61, LINK)"
35547,1,6,6,12,"(3ff0960fee4927db7baea2f354e60c3328b066fe, 2020-01-03 12:32:49 -0800, Frank Chen, 6, 6, 12, LINK)"
35551,1,25,8,33,"(e8f6431f53f49f8cab7e15bef24ab2ee775f2ed9, 2020-01-07 16:43:57 -0800, Haoliang Zhang, 25, 8, 33, LINK)"
35683,1,2,0,2,"(6ae8094917a6e10cc0f698e3bdae00b30d86f62f, 2020-01-10 13:27:53 -0800, Artem Mavrin, 2, 0, 2, LINK)"
357,1,1016,298,1314,"(a4806a3fba7c00bea3e7022477339b2d09539751, 2015-12-03 10:26:25 -0800, Vijay Vasudevan, 1016, 298, 1314, LINK)"
35710,2,19,7,26,"(5097ebda4743297518f2384cced64ea03920f70c, 2020-01-13 15:49:31 +0000, Yong Tang, 5, 0, 5, REGEX), (8515bcd85ebba9fa129530d9ed64d1c31c7d7153, 2020-01-13 15:47:14 +0000, Yong Tang, 14, 7, 21, REGEX)"
35731,1,59,54,113,"(91bdf64a8b3778d70213446418b2a3d2d7a04a68, 2020-02-03 15:51:27 -0800, Scott Zhu, 59, 54, 113, LINK)"
35765,1,31,0,31,"(8e3adf77b2a148fb2c6fea8fea2d0217bca3339f, 2020-01-20 05:39:12 -0800, Dan Moldovan, 31, 0, 31, LINK)"
358,1,4661,3026,7687,"(795f35da2d458cbae477ac2fe2bff80c1427a771, 2015-12-01 13:26:53 -0800, Vijay Vasudevan, 4661, 3026, 7687, LINK)"
35817,1,186,88,274,"(f9e899854cc96db28564fa65f22d32a647268fc1, 2020-01-27 16:23:55 -0800, Reed Wanderman-Milne, 186, 88, 274, LINK)"
35874,2,130,29,159,"(a66d4828f39268ebb178cf579a36dc8e8b0f967d, 2020-02-18 10:58:27 -0800, George Karpenkov, 114, 22, 136, LINK), (ad526e38168afe1097191014a7ea045ee62bc767, 2020-02-12 18:43:23 -0800, George Karpenkov, 16, 7, 23, LINK)"
35883,1,186,88,274,"(f9e899854cc96db28564fa65f22d32a647268fc1, 2020-01-27 16:23:55 -0800, Reed Wanderman-Milne, 186, 88, 274, LINK)"
35938,1,8,1,9,"(b398e5bf6d216f76e8e5fd09ff96caf45c80e943, 2020-01-17 01:03:26 +0000, Yong Tang, 8, 1, 9, REGEX)"
35955,1,7,5,12,"(6ab77f3be330714746054eb678c9c4116f300692, 2020-01-17 00:13:26 +0000, Yong Tang, 7, 5, 12, REGEX)"
35980,1,45,13,58,"(75286a79e7cdf9fdc27b15919f453786eee8936d, 2020-01-28 11:06:50 -0800, Igor Ganichev, 45, 13, 58, LINK)"
36067,1,40,38,78,"(0a57a64a022a180abf7a95584a9570e9f126c42e, 2020-01-20 10:34:18 -0800, Eugene Brevdo, 40, 38, 78, LINK)"
36146,2,11,5,16,"(a3e5597e9ef78a198a09b7c99d3ee7ea904a8fc1, 2020-04-06 14:42:03 -0500, Tony Tonev, 5, 4, 9, LINK), (ec1788baa37f3c691a7f425f0ac14edda99e7d51, 2020-04-06 12:12:15 -0500, Tony Tonev, 6, 1, 7, LINK)"
36198,1,19,3,22,"(bb2e09ad7207c504296962192fa5f1b7ec53a659, 2020-12-03 10:49:20 -0800, Reed Wanderman-Milne, 19, 3, 22, LINK)"
36236,1,22,1,23,"(b0e08f68d84476b941e8a821d653ab08129c92ce, 2020-06-05 12:53:08 +0200, Milan Straka, 22, 1, 23, LINK)"
36259,1,24,0,24,"(76ce154bb5358222934aac16a4c56a36a964f92e, 2020-03-30 16:11:27 -0700, Scott Zhu, 24, 0, 24, LINK)"
3626,1,46,32,78,"(645a554a41ef5524e7ec65beeb7976c066886da6, 2016-09-11 10:03:45 -0800, Shanqing Cai, 46, 32, 78, LINK)"
36268,1,191,17,208,"(11fc1489d01822a2e728103c3af998976b4e7cd1, 2020-09-30 12:49:03 -0700, Shanqing Cai, 191, 17, 208, LINK)"
36363,5,51,38,89,"(4a37d3fecd759f2e8a02f917f4256f9089cd44f4, 2020-05-19 19:49:43 -0700, Scott Zhu, 17, 4, 21, LINK), (40218a75747cd0246665b3edfeaba76719c34d59, 2020-04-08 20:36:26 -0700, A. Unique TensorFlower, 3, 14, 17, LINK), (8b2e09d7dc15831dec55dc63f3173e45e9b10d83, 2020-04-08 19:45:54 -0700, Scott Zhu, 14, 3, 17, LINK), (7404928316e7c415d53d5b3d601bd5cce6e1c45f, 2020-04-07 21:27:39 -0700, A. Unique TensorFlower, 3, 14, 17, LINK), (052461853bf023bc42aaa470694a0db4ce01ec34, 2020-04-07 20:15:05 -0700, Scott Zhu, 14, 3, 17, LINK)"
3639,1,5,3,8,"(579438b835aafc377bba01ef6c50beca896a56bb, 2016-08-11 18:59:33 -0800, Benoit Steiner, 5, 3, 8, LINK)"
36394,1,67,2,69,"(7bfbd3f7be0725ee9c220047fe85032cf126d92b, 2020-05-21 15:05:37 -0700, Mihai Maruseac, 67, 2, 69, LINK)"
36462,1,24,11,35,"(a962580295172539a3a6ae5b02836aac1cabf100, 2020-02-27 18:14:26 -0800, Dan Moldovan, 24, 11, 35, LINK)"
36525,1,138,31,169,"(07d7624b1a76afe8e2ec4b44d75ec035062943e4, 2020-02-26 20:34:20 -0800, A. Unique TensorFlower, 138, 31, 169, LINK)"
36533,1,1,0,1,"(42b80a5229a01394c23b8aac32aa2f345044f640, 2020-02-07 12:37:02 +0100, exfalso, 1, 0, 1, LINK)"
36554,1,8,6,14,"(eff141826d2617cba02cda842fc09eabde65a43c, 2020-02-11 10:24:37 -0800, Vishnuvardhan Janapati, 8, 6, 14, LINK)"
366,1,715,273,988,"(fa095c5db0ac9cfe2328a19b32ae208e58e3746a, 2015-12-02 09:12:45 -0800, Manjunath Kudlur, 715, 273, 988, LINK)"
36624,1,20,25,45,"(619ca02f2d9ff61aedf7de6e6b43116e859f6913, 2020-02-14 16:06:18 -0800, Scott Zhu, 20, 25, 45, LINK)"
36700,1,10,6,16,"(35a382295ad81f7080d306c9b09b0edaa451fcfc, 2020-03-25 10:55:17 -0700, Martin Wicke, 10, 6, 16, LINK)"
36721,2,38,47,85,"(469e56eeff17eb857c95e935ca7b49723c43470e, 2020-02-13 13:05:46 -0800, Mihai Maruseac, 15, 23, 38, LINK), (6737d443fd27fe3c0fdf27914706d934b25124dc, 2020-02-13 09:08:46 -0800, Mihai Maruseac, 23, 24, 47, LINK)"
3677,1,1,0,1,"(ce0bbb9fef8c47b95715029288a3504de4a0b7fe, 2016-08-11 20:17:24 -0500, Yuan Terry Tang, 1, 0, 1, LINK)"
36790,1,2,2,4,"(a744818876ab362ad4112b625f40b2a0dbdafb12, 2020-05-03 22:36:08 +0000, Yong Tang, 2, 2, 4, REGEX)"
36792,2,85,53,138,"(50433098af6951f8559e2cb5f5bcf25d2c7eb922, 2020-04-03 08:29:41 -0700, Dan Moldovan, 4, 2, 6, LINK), (a0f63991647908b3e258c594bcfba9d15b8c16a0, 2020-03-27 11:09:26 -0700, Dan Moldovan, 81, 51, 132, LINK)"
36991,1,8,0,8,"(f3f5afbe7bf3499e8735df0655344e7dc7ae554e, 2020-02-26 10:38:36 +0000, Janosh Riebesell, 8, 0, 8, LINK)"
37,1,120,1,121,"(afb324dfe8f4aa5e350de90116b6106242dc8164, 2015-12-18 14:43:28 -0800, Illia Polosukhin, 120, 1, 121, LINK)"
370,1,4661,3026,7687,"(795f35da2d458cbae477ac2fe2bff80c1427a771, 2015-12-01 13:26:53 -0800, Vijay Vasudevan, 4661, 3026, 7687, LINK)"
3721,1,127,47,174,"(5247ebbe24465563bdd4ef46f1cecc34f256f76b, 2016-09-09 14:33:39 -0800, Sergio Guadarrama, 127, 47, 174, LINK)"
37230,1,23,2,25,"(cf09044d9e7b232080f95f0f910a6803904df1de, 2020-03-30 16:18:46 -0700, Saurabh Saxena, 23, 2, 25, LINK)"
37307,1,116,100,216,"(eaaf5b6b432b819e929f736c90133ceca5e7443d, 2020-05-05 19:43:01 -0700, Anudhyan Boral, 116, 100, 216, LINK)"
3731,1,6,2,8,"(96b0d83aa0170ca1dbf7369c7b24326a0d5c80ac, 2016-08-11 12:18:56 -0800, Geoffrey Irving, 6, 2, 8, LINK)"
3743,1,3,0,3,"(9024250ee45924317d1df734760951d7e23ce92a, 2016-09-14 18:50:56 -0700, Gustav Larsson, 3, 0, 3, LINK)"
37440,3,346,182,528,"(7961a2441f0a9559e11c74197e68173444962b51, 2020-05-04 15:41:43 -0700, Tomer Kaftan, 170, 6, 176, LINK), (580b03a12c50df594d693bda032fdfb40b8a186b, 2020-05-01 20:28:00 -0700, A. Unique TensorFlower, 6, 170, 176, LINK), (d6d97887484b77f97bb7b7c44d7de39d2110186a, 2020-05-01 19:55:30 -0700, Tomer Kaftan, 170, 6, 176, LINK)"
3752,3,1174,261,1435,"(5ce2567953b3bde1665e82a75bebf35066111b2c, 2016-08-12 09:19:52 -0800, Manjunath Kudlur, 78, 13, 91, LINK), (4be49d4d8a91a071d01eeba28ab543782a746d26, 2016-08-12 18:50:15 -0700, Benoit Steiner, 1018, 235, 1253, LINK), (20a869a79b04eebd930b9085e32927b46fabd149, 2016-08-12 09:19:52 -0800, Manjunath Kudlur, 78, 13, 91, LINK)"
37638,1,2,2,4,"(8f8c86ffeff30434c17e897e23458c6c32c17a1b, 2020-04-01 20:00:21 +0000, Yong Tang, 2, 2, 4, REGEX)"
37640,1,85,32,117,"(081c7d5add2f084aabe71c2d4da1e0de6a780ac6, 2020-04-22 08:21:44 -0700, Mark Daoust, 85, 32, 117, LINK)"
37758,2,52,20,72,"(a7e2a238a10d3c1e5b548392dec3a63c406f9334, 2020-03-25 17:46:09 -0700, Mihai Maruseac, 26, 10, 36, LINK), (56f4edbb5a78ae9d29d797f39e107a28c9bcf6e5, 2020-03-25 17:46:09 -0700, Mihai Maruseac, 26, 10, 36, LINK)"
37765,4,18,2,20,"(a7bca909f2925ab5181807a92312125be7297ef3, 2020-03-27 19:01:29 -0700, Reed Wanderman-Milne, 3, 0, 3, LINK), (0603c3d171260008dbd6baa72a7eed4e1d87e42f, 2020-03-27 19:01:29 -0700, Reed Wanderman-Milne, 3, 0, 3, LINK), (77e6258f9296c885d5dea4106f2bb891a5f778c6, 2020-03-25 12:46:52 -0700, Reed Wanderman-Milne, 6, 1, 7, LINK), (bcfc1ba6798ced6889f579644c2c79515832d098, 2020-03-25 12:46:52 -0700, Reed Wanderman-Milne, 6, 1, 7, LINK)"
37777,1,3,0,3,"(f61175812426009a4c96e51befb2951612990903, 2020-03-26 11:21:13 -0700, A. Unique TensorFlower, 3, 0, 3, LINK)"
37840,2,17,2,19,"(b5f5af4c9d9d32fd35624ab0ee79b031851613b0, 2020-03-31 12:54:23 -0700, Scott Zhu, 14, 0, 14, LINK), (01e84d7cc214dbf5a7a21bc418ad43afb5694fbc, 2020-03-31 09:27:33 -0700, Scott Zhu, 3, 2, 5, LINK)"
37871,1,8,1,9,"(bda5ba03da606b0d41fa3282de0108c3e98cff8e, 2020-04-01 00:49:40 -0700, Karim Nosir, 8, 1, 9, LINK)"
379,1,4661,3026,7687,"(795f35da2d458cbae477ac2fe2bff80c1427a771, 2015-12-01 13:26:53 -0800, Vijay Vasudevan, 4661, 3026, 7687, LINK)"
37983,1,184,9,193,"(95ea3404528afcb1a74dd5f0946ea8d17beda28b, 2020-04-11 16:27:22 -0700, Dan Moldovan, 184, 9, 193, LINK)"
38041,1,1,1,2,"(a05bb5559f80ef1401bada468414e30161845713, 2020-08-28 04:12:06 +0200, Ongun Kanat, 1, 1, 2, LINK)"
38042,2,10,0,10,"(8d60b700f25933850e6c92ce224b9b8dfb3c58cf, 2020-04-03 17:26:13 -0700, Eugene Brevdo, 5, 0, 5, LINK), (e483e7f29c1994b349ae8abff3986b75abe6e2ef, 2020-04-03 17:26:13 -0700, Eugene Brevdo, 5, 0, 5, LINK)"
38172,1,3,0,3,"(1b522964a8eb24a827bf67b17d7d7fd227e0cf31, 2020-04-03 20:39:59 +0000, Yong Tang, 3, 0, 3, REGEX)"
38349,1,15,0,15,"(d6c0858665de6036de24991b29d74b182cfcf5ae, 2020-07-25 09:28:01 +0200, codeadmin_peritiae, 15, 0, 15, LINK)"
38403,1,37,4,41,"(60b167181081c14ff88c77ae62049cab8a5ba4c7, 2020-04-14 10:09:56 -0700, Scott Zhu, 37, 4, 41, LINK)"
38459,1,5,10,15,"(3cfba9571bcc4be237bfdfa3498c66073ae59280, 2020-06-08 11:32:43 -0700, Scott Zhu, 5, 10, 15, LINK)"
38516,1,1,1,2,"(2730e4b0bcba80799ddc10f52081927848540f30, 2020-04-15 13:38:36 -0700, Reed Wanderman-Milne, 1, 1, 2, LINK)"
38640,1,3,0,3,"(3db8df8ffafe5bcd83a12b92bc4c8287cd80237f, 2020-04-27 12:58:38 -0700, A. Unique TensorFlower, 3, 0, 3, LINK)"
38694,1,4,2,6,"(24c75ce5016efb4ab107f27b96aac07549d8617b, 2020-05-14 22:18:50 -0700, Hye Soo Yang, 4, 2, 6, LINK)"
38893,1,43,14,57,"(bd1422f12ed2beadf30476c59262c5216e67e67a, 2020-04-28 11:55:34 -0700, Allen Lavoie, 43, 14, 57, LINK)"
38906,1,23,3,26,"(80a93674eafc224a45cbe96c65e993e9735634a3, 2020-06-04 09:37:28 -0700, Eugene Zhulenev, 23, 3, 26, LINK)"
38932,1,2,0,2,"(85c637969a25228065a276044691dab020984361, 2020-05-21 15:16:46 -0700, Karim Nosir, 2, 0, 2, LINK)"
39,1,1,0,1,"(10961e7aed1b29468c660ab4e4a30712417cb73a, 2015-12-17 18:33:36 -0800, Illia Polosukhin, 1, 0, 1, LINK)"
39004,1,1,0,1,"(edf5029353c452a5599dd02e95adee5657cd5599, 2020-05-03 16:28:29 +0000, Yong Tang, 1, 0, 1, REGEX)"
39019,1,2,2,4,"(7a7a8b4c87943d371c76e712cd24eb55c83ea5b4, 2020-04-29 14:49:56 +0000, Yong Tang, 2, 2, 4, REGEX)"
39075,1,20,3,23,"(3e6697b916c9e775dc61375b913d21ba9d22126f, 2020-05-05 12:02:04 -0700, Allen Lavoie, 20, 3, 23, LINK)"
391,1,715,273,988,"(fa095c5db0ac9cfe2328a19b32ae208e58e3746a, 2015-12-02 09:12:45 -0800, Manjunath Kudlur, 715, 273, 988, LINK)"
39136,1,18,0,18,"(e4281619f160dae0e04fc71c634da609c11ec52e, 2020-05-04 02:57:56 +0000, Yong Tang, 18, 0, 18, REGEX)"
39186,1,22,9,31,"(79acb0824b8bbb1fb887d2ff625f2f170d80fe1f, 2020-05-07 16:51:02 -0700, Rachel Lim, 22, 9, 31, LINK)"
39229,1,13,0,13,"(0ee6b3a69da0f17d14d40e34b7008651012638da, 2020-05-06 22:29:23 +0000, Yong Tang, 13, 0, 13, REGEX)"
3932,1,22,4,26,"(3b7153de39732170cc5abd01b0e051bf98e066eb, 2016-08-22 08:37:38 -0800, Vijay Vasudevan, 22, 4, 26, LINK)"
3933,1,6,2,8,"(308e34fbd1277ad38dd4c7d10d3aef2712b3d4b8, 2016-08-23 09:27:27 -0800, Olivia Nordquist, 6, 2, 8, LINK)"
39462,1,2,2,4,"(b3461c38fd09abc6f31f69ade9bc632fabbdb73a, 2020-05-20 14:04:54 -0400, Ben Arnao, 2, 2, 4, LINK)"
39475,1,12,1,13,"(4e9b6b454e1d057513ac477b2cd65f5925f91cc8, 2020-05-13 01:29:03 +0000, Yong Tang, 12, 1, 13, REGEX)"
